time,data
184236,0.2699057
184286,0.2699057
184336,0.2699057
184386,0.2699057
184436,0.2699057
184486,0.2699057
184536,0.26984465
184586,0.26984465
184636,0.26984465
184686,0.26984465
184736,0.26978362
184786,0.26978362
184836,0.26978362
184886,0.26978362
184936,0.2697531
184986,0.2697531
185036,0.2697531
185086,0.2697531
185136,0.2697531
185186,0.2697531
185236,0.2697531
185286,0.2697531
185336,0.26969206
185386,0.26969206
185436,0.26969206
185486,0.26969206
185536,0.26963103
185586,0.26963103
185636,0.26963103
185686,0.26963103
185738,0.26963103
185786,0.2696005
185836,0.2696005
185886,0.2696005
185936,0.2696005
185986,0.26957
186036,0.26957
186086,0.26957
186136,0.26957
186186,0.26950896
186236,0.26950896
186286,0.26950896
186336,0.26950896
186386,0.26947844
186436,0.26947844
186486,0.26947844
186536,0.26947844
186586,0.26944792
186636,0.26944792
186686,0.26944792
186736,0.26944792
186786,0.2694174
186836,0.2694174
186886,0.2694174
186936,0.2694174
186986,0.26932585
187036,0.26932585
187086,0.26932585
187136,0.26932585
187186,0.26929533
187236,0.26929533
187286,0.26929533
187338,0.26929533
187387,0.26926482
187437,0.26926482
187487,0.26926482
187535,0.26926482
187586,0.2692343
187637,0.2692343
187686,0.2692343
187736,0.2692343
187786,0.2692343
187836,0.26917326
187886,0.26917326
187936,0.26917326
187986,0.26917326
188036,0.26911223
188086,0.26911223
188136,0.26911223
188186,0.26911223
188236,0.2690817
188285,0.2690817
188336,0.2690817
188386,0.2690817
188436,0.26899013
188486,0.26899013
188536,0.26899013
188586,0.26899013
188636,0.2689291
188686,0.2689291
188736,0.2689291
188786,0.2689291
188836,0.2689596
188886,0.2689596
188936,0.2689596
188986,0.2689596
189036,0.26889858
189086,0.26889858
189136,0.26889858
189186,0.26889858
189236,0.26883754
189286,0.26883754
189336,0.26883754
189386,0.26883754
189436,0.2687765
189486,0.2687765
189536,0.2687765
189586,0.2687765
189636,0.26871547
189686,0.26871547
189736,0.26871547
189786,0.26871547
189836,0.26871547
189886,0.26871547
189936,0.26871547
189986,0.26871547
190036,0.26871547
190086,0.26862392
190136,0.26862392
190186,0.26862392
190236,0.26862392
190286,0.2685934
190336,0.2685934
190386,0.2685934
190436,0.2685934
190486,0.26853237
190536,0.26853237
190586,0.26850185
190636,0.26850185
190686,0.26850185
190736,0.26850185
190786,0.26850185
190836,0.26850185
190886,0.2684408
190936,0.2684408
190986,0.2684408
191036,0.2684408
191086,0.2684103
191136,0.2684103
191186,0.2684103
191236,0.2684103
191286,0.26831874
191336,0.26831874
191386,0.26831874
191436,0.26831874
191486,0.2682577
191536,0.2682577
191586,0.2682577
191636,0.2682577
191686,0.26816615
191736,0.26816615
191786,0.26816615
191836,0.26816615
191886,0.26816615
191936,0.26816615
191986,0.26816615
192036,0.26816615
192086,0.26810512
192136,0.2680746
192186,0.2680746
192236,0.2680746
192286,0.2680746
192336,0.26801354
192386,0.26801354
192436,0.26801354
192486,0.26801354
192536,0.26792198
192586,0.26792198
192636,0.26792198
192686,0.26792198
192736,0.26786095
192786,0.26786095
192836,0.26786095
192886,0.26786095
192936,0.2677694
192986,0.2677694
193036,0.2677694
193086,0.2677694
193136,0.26770836
193186,0.26770836
193236,0.26770836
193286,0.26770836
193336,0.2676168
193386,0.2676168
193436,0.2676168
193486,0.2676168
193536,0.26755577
193586,0.26755577
193636,0.26755577
193686,0.26755577
193736,0.2674337
193786,0.2674337
193836,0.2674337
193886,0.2674337
193936,0.26734215
193986,0.26734215
194036,0.26734215
194086,0.26734215
194136,0.26728112
194186,0.2672506
194236,0.2672506
194286,0.2672506
194336,0.2672506
194386,0.26712853
194436,0.26712853
194486,0.26712853
194536,0.26712853
194586,0.26703694
194636,0.26703694
194686,0.26703694
194736,0.26703694
194786,0.26691487
194836,0.26691487
194886,0.26691487
194936,0.26691487
194986,0.26688436
195036,0.26688436
195086,0.26688436
195136,0.26688436
195186,0.2667623
195236,0.2667623
195286,0.2667623
195336,0.2667623
195386,0.26664022
195436,0.26664022
195486,0.26664022
195536,0.26664022
195586,0.26651815
195636,0.26651815
195686,0.26651815
195736,0.26651815
195786,0.26648763
195836,0.26648763
195886,0.26648763
195936,0.26648763
195986,0.26636556
196036,0.26636556
196086,0.26636556
196136,0.26636556
196186,0.26630452
196236,0.26630452
196286,0.26630452
196336,0.26630452
196386,0.26630452
196436,0.26618245
196486,0.26618245
196536,0.26618245
196586,0.26618245
196636,0.26609087
196686,0.26599932
196736,0.26599932
196786,0.26599932
196836,0.2659688
196886,0.2659688
196936,0.2659688
196986,0.2659688
197036,0.26587725
197086,0.26587725
197136,0.26587725
197186,0.26587725
197236,0.2657857
197285,0.2657857
197337,0.2657857
197386,0.2657857
197436,0.26566362
197486,0.26566362
197536,0.26566362
197586,0.26566362
197637,0.2656026
197686,0.2656026
197736,0.2656026
197786,0.2656026
197836,0.26548052
197886,0.26548052
197936,0.26548052
197986,0.26548052
198036,0.26538897
198086,0.26538897
198136,0.26538897
198186,0.26538897
198236,0.26523638
198286,0.26523638
198336,0.26523638
198386,0.26523638
198436,0.26523638
198486,0.26517534
198536,0.26517534
198586,0.26517534
198636,0.26517534
198686,0.26505324
198736,0.26505324
198786,0.26505324
198836,0.26505324
198886,0.2649617
198936,0.2649617
198986,0.2649617
199036,0.2649617
199086,0.26490065
199136,0.26490065
199186,0.26490065
199236,0.26490065
199286,0.2648091
199336,0.2648091
199386,0.2648091
199436,0.2648091
199486,0.26468703
199536,0.26468703
199586,0.26468703
199636,0.26468703
199686,0.26459548
199736,0.26459548
199786,0.26459548
199836,0.26459548
199886,0.26453444
199936,0.26453444
199986,0.26453444
200036,0.26453444
200086,0.26441237
200136,0.26441237
200186,0.26441237
