time,data/763/norm1,data/1433/norm1
203886,0.26270333,0.009430219
203936,0.26270333,0.009430219
203986,0.26255074,0.009491256
204036,0.26255074,0.009491256
204086,0.26255074,0.009491256
204136,0.26255074,0.009491256
204186,0.2624592,0.009552293
204236,0.2624592,0.009552293
204286,0.2624592,0.009552293
204336,0.2624592,0.009552293
204386,0.2623066,0.009552293
204436,0.2623066,0.009552293
204486,0.2623066,0.009552293
204536,0.2623066,0.009552293
204586,0.26221505,0.009582812
204636,0.26221505,0.009582812
204686,0.26221505,0.009582812
204736,0.26221505,0.009582812
204787,0.26215398,0.0096133305
204836,0.26209295,0.009552293
204886,0.26209295,0.009552293
204936,0.26209295,0.009552293
204986,0.26209295,0.009552293
205036,0.26197088,0.0096133305
205086,0.26197088,0.0096133305
205136,0.26197088,0.0096133305
205186,0.26197088,0.0096133305
205236,0.2618488,0.009582812
205286,0.2618488,0.009582812
205336,0.2618488,0.009582812
205386,0.2618488,0.009582812
205436,0.26172674,0.0096743675
205486,0.26172674,0.0096743675
205536,0.26172674,0.0096743675
205586,0.26172674,0.0096743675
205636,0.26157415,0.009643849
205686,0.26157415,0.009643849
205736,0.26157415,0.009643849
205786,0.26157415,0.009643849
205836,0.26145208,0.0097354045
205886,0.26145208,0.0097354045
205936,0.26145208,0.0097354045
205986,0.26145208,0.0097354045
206036,0.2612995,0.009704886
206086,0.2612995,0.009704886
206136,0.2612995,0.009704886
206186,0.2612995,0.009704886
206236,0.2612079,0.009765923
206286,0.2612079,0.009765923
206336,0.2612079,0.009765923
206386,0.2612079,0.009765923
206436,0.2610248,0.0097964415
206486,0.2610248,0.0097964415
206536,0.2610248,0.0097964415
206586,0.2610248,0.0097964415
206636,0.26093325,0.0097964415
206686,0.26093325,0.0097964415
206736,0.26093325,0.0097964415
206786,0.26093325,0.0097964415
206836,0.26081118,0.009765923
206886,0.26081118,0.00982696
206936,0.26081118,0.00982696
206986,0.26081118,0.00982696
207036,0.26078066,0.00982696
207087,0.2606586,0.0097964415
207136,0.2606586,0.0097964415
207186,0.2606586,0.0097964415
207236,0.2606586,0.0097964415
207286,0.26053652,0.009857479
207336,0.26053652,0.009857479
207386,0.26053652,0.009857479
207436,0.26053652,0.009857479
207486,0.26044497,0.00982696
207536,0.26044497,0.00982696
207586,0.26044497,0.00982696
207636,0.26044497,0.00982696
207686,0.2603229,0.009918516
207736,0.2603229,0.009918516
207786,0.2603229,0.009918516
207836,0.2603229,0.009918516
207886,0.26023132,0.009918516
207936,0.26023132,0.009918516
207986,0.26023132,0.009918516
208036,0.26023132,0.009918516
208086,0.26007873,0.009979553
208136,0.26007873,0.009979553
208186,0.26007873,0.009979553
208236,0.26007873,0.009979553
208286,0.25995666,0.009949034
208336,0.25995666,0.009949034
208386,0.25995666,0.009949034
208436,0.25995666,0.009949034
208486,0.2598346,0.01004059
208536,0.2598346,0.01004059
208586,0.2598346,0.01004059
208636,0.2598346,0.01004059
208686,0.25971252,0.010101627
208736,0.25971252,0.010101627
208786,0.25971252,0.010101627
208836,0.25971252,0.010101627
208886,0.25959045,0.010071108
208936,0.25959045,0.010071108
208986,0.25959045,0.010071108
209036,0.25959045,0.010071108
209086,0.2595294,0.010071108
209136,0.25946838,0.010162664
209186,0.25946838,0.010162664
209236,0.25946838,0.010162664
209285,0.25946838,0.010162664
209336,0.2593463,0.010162664
209386,0.2593463,0.010162664
209436,0.2593463,0.010162664
209486,0.2593463,0.010162664
209536,0.2591937,0.010223701
209586,0.2591937,0.010223701
209636,0.2591937,0.010223701
209686,0.2591937,0.010223701
209736,0.25910214,0.010223701
209786,0.25910214,0.010223701
209836,0.25910214,0.010223701
209886,0.25910214,0.010223701
209936,0.25894955,0.010315256
209986,0.25894955,0.010315256
210036,0.25894955,0.010315256
210086,0.25894955,0.010315256
210136,0.2588885,0.010315256
210186,0.2588885,0.010315256
210236,0.2588885,0.010315256
210286,0.2588885,0.010315256
210336,0.25876644,0.010406812
210386,0.25876644,0.010406812
210436,0.25876644,0.010406812
210486,0.25876644,0.010406812
210536,0.25864437,0.010376293
210586,0.25864437,0.010376293
210636,0.25864437,0.010376293
210686,0.25864437,0.010376293
210736,0.2585223,0.010467849
210786,0.2585223,0.010467849
210836,0.2585223,0.010467849
210886,0.2585223,0.010467849
210936,0.25840023,0.010528886
